FID,Join_Count,TARGET_FID,JOIN_FID,LSOA21CD,LSOA21NM,score_perc,accessibility,WDI,HSA
24533,1,236,2683,E01033708,Hackney 033C,0.44,2.514528605,1.618653689,4.070500691
24534,1,236,2684,E01033708,Hackney 033C,0.45,2.653049617,1.612015914,4.277645552
24535,1,236,2685,E01033708,Hackney 033C,0.39,2.827857018,1.617229392,4.573293486
24536,1,236,2686,E01033708,Hackney 033C,0.43,2.779105553,1.627534954,4.522822894
24537,1,236,2687,E01033708,Hackney 033C,0.52,2.670131251,1.626297284,4.342517796
24538,1,236,2688,E01033708,Hackney 033C,0.61,2.788371214,1.635945046,4.561462329
24539,1,236,2689,E01033708,Hackney 033C,0.47,2.638462417,1.642716923,4.334014068
24540,1,236,2690,E01033708,Hackney 033C,0.43,3.087973312,1.632838935,5.042194831
24541,1,236,2691,E01033708,Hackney 033C,0.57,3.023840008,1.640382646,4.960491654
24542,1,236,2692,E01033708,Hackney 033C,0.54,3.248226388,1.632374005,5.302316525
24543,1,236,2693,E01033708,Hackney 033C,0.52,3.293819303,1.646427863,5.422956304
24544,1,236,2694,E01033708,Hackney 033C,0.47,2.343753301,1.585018876,3.713704482
24545,1,236,2695,E01033708,Hackney 033C,0.57,2.343492085,1.604918209,3.761081001
24546,1,236,2696,E01033708,Hackney 033C,0.47,2.44184182,1.609378228,3.930182477
24547,1,236,2697,E01033708,Hackney 033C,0.42,3.518851491,1.59270993,5.604605314
24548,1,236,2698,E01033708,Hackney 033C,0.43,2.349833157,1.616164529,3.797623004
24549,1,236,2699,E01033708,Hackney 033C,0.45,2.703938663,1.605574164,4.340003054
24550,1,236,2700,E01033708,Hackney 033C,0.45,2.313231018,1.617413782,3.741451728
24551,1,236,2701,E01033708,Hackney 033C,0.43,2.458246733,1.63713522,4.024747223
24552,1,236,2702,E01033708,Hackney 033C,0.4,2.425519634,1.635688345,3.967394353
24553,1,236,2703,E01033708,Hackney 033C,0.47,2.515754304,1.623939955,4.085483042
24554,1,236,2704,E01033708,Hackney 033C,0.44,2.758419026,1.623990879,4.479554263
24555,1,236,2705,E01033708,Hackney 033C,0.48,4.741070443,1.593682006,7.555959701
24556,1,236,2707,E01033708,Hackney 033C,0.52,4.413936453,1.583660323,6.990207126
24557,1,236,2710,E01033708,Hackney 033C,0.47,4.169280139,1.602535881,6.680053887
24558,1,236,2711,E01033708,Hackney 033C,0.45,4.368988268,1.599175813,6.985883811
24559,1,236,2712,E01033708,Hackney 033C,0.47,4.86360452,1.596465635,7.764626186
24560,1,236,2713,E01033708,Hackney 033C,0.46,3.347662271,1.607440122,5.381279722
24561,1,236,2714,E01033708,Hackney 033C,0.54,2.788469628,1.635705463,4.560940263
24562,1,236,2716,E01033708,Hackney 033C,0.29,3.618520291,1.621651965,5.85792528
24563,1,236,3288,E01033708,Hackney 033C,0.46,1.523730176,1.564068953,2.382950892
24564,1,236,3289,E01033708,Hackney 033C,0.42,1.641901221,1.554818161,2.553212065
24565,1,236,3296,E01033708,Hackney 033C,0.55,1.320085261,1.514656474,1.999700248
24566,1,236,3297,E01033708,Hackney 033C,0.54,1.406851681,1.498966366,2.108823353
24567,1,236,3298,E01033708,Hackney 033C,0.51,1.22339017,1.516968536,1.855844394
24568,1,236,3299,E01033708,Hackney 033C,0.38,1.459736072,1.550695025,2.265965861
24569,1,236,3300,E01033708,Hackney 033C,0.59,1.742498918,1.566695495,2.729965205
24570,1,236,3301,E01033708,Hackney 033C,0.49,1.657557853,1.560496233,2.586531034
24571,1,236,3302,E01033708,Hackney 033C,0.61,1.78782813,1.559053095,2.787307716
24572,1,236,3303,E01033708,Hackney 033C,0.58,1.941195894,1.56061408,3.029457644
24573,1,236,3304,E01033708,Hackney 033C,0.47,1.582676666,1.558295839,2.466408085
24574,1,236,3305,E01033708,Hackney 033C,0.5,1.546618575,1.52622164,2.360305833
24575,1,236,3306,E01033708,Hackney 033C,0.4,1.845600327,1.531380402,2.82631617
24576,1,236,3307,E01033708,Hackney 033C,0.52,1.733829242,1.558644301,2.702423067
24577,1,236,3308,E01033708,Hackney 033C,0.4,2.041838138,1.56187301,3.189091878
24578,1,236,3309,E01033708,Hackney 033C,0.56,1.760106469,1.557819745,2.741928611
24579,1,236,3310,E01033708,Hackney 033C,0.48,1.969204611,1.585059001,3.121305494
24580,1,236,3311,E01033708,Hackney 033C,0.48,1.46360204,1.511193198,2.211785448
24581,1,236,3312,E01033708,Hackney 033C,0.49,1.435420074,1.51823753,2.179308628
24582,1,236,3313,E01033708,Hackney 033C,0.49,1.665896368,1.526974242,2.543780843
24583,1,236,3314,E01033708,Hackney 033C,0.5,1.680213087,1.546775211,2.598934742
24584,1,236,3315,E01033708,Hackney 033C,0.49,1.602563724,1.529538976,2.451361635
24585,1,236,3316,E01033708,Hackney 033C,0.54,1.702453047,1.552705297,2.643573097
24586,1,236,3317,E01033708,Hackney 033C,0.5,1.869425198,1.587359949,2.967450688
24587,1,236,3318,E01033708,Hackney 033C,0.59,1.970791809,1.583136695,3.120030937
24588,1,236,3319,E01033708,Hackney 033C,0.53,1.938485014,1.588103338,3.078514521
24589,1,236,3320,E01033708,Hackney 033C,0.47,2.080270098,1.586091794,3.299362821
24590,1,236,3321,E01033708,Hackney 033C,0.44,2.078014458,1.587802974,3.299477537
24591,1,236,3322,E01033708,Hackney 033C,0.55,2.118507513,1.587816501,3.363801187
24592,1,236,3323,E01033708,Hackney 033C,0.39,1.813439212,1.506112607,2.731243659
24593,1,236,3324,E01033708,Hackney 033C,0.51,2.163458558,1.504888198,3.255616705
24594,1,236,3325,E01033708,Hackney 033C,0.35,2.083224769,1.524138965,3.175124043
24595,1,236,3326,E01033708,Hackney 033C,0.46,1.968758573,1.514731222,2.982389245
24596,1,236,3327,E01033708,Hackney 033C,0.39,2.186772495,1.516739665,3.31659474
24597,1,236,3328,E01033708,Hackney 033C,0.52,2.358379926,1.51122386,3.56438401
24598,1,236,3329,E01033708,Hackney 033C,0.43,2.482450948,1.48836923,3.694803605
24599,1,236,3330,E01033708,Hackney 033C,0.48,3.388470008,1.521372139,5.155534935
24600,1,236,3331,E01033708,Hackney 033C,0.4,2.34201817,1.536045151,3.596632902
24601,1,236,3332,E01033708,Hackney 033C,0.53,2.916828387,1.529567354,4.461522962
24602,1,236,3333,E01033708,Hackney 033C,0.48,2.693528716,1.529159505,4.118826472
24603,1,236,3334,E01033708,Hackney 033C,0.43,3.187885551,1.532344453,4.884397746
24604,1,236,3335,E01033708,Hackney 033C,0.45,4.166083846,1.553321402,6.47603875
24605,1,236,3337,E01033708,Hackney 033C,0.36,4.479697182,1.564853077,7.010181961
24606,1,236,3338,E01033708,Hackney 033C,0.41,2.263842878,1.477673153,3.345219844
24607,1,236,3339,E01033708,Hackney 033C,0.55,2.292885792,1.4816623,3.397282436
24608,1,236,3340,E01033708,Hackney 033C,0.52,4.489019496,1.580171884,7.09309235
24609,1,236,3807,E01033708,Hackney 033C,0.49,0.849405777,1.548850157,1.316307561
24610,1,236,3808,E01033708,Hackney 033C,0.52,1.019918692,1.589327338,1.621397815
24611,1,236,3809,E01033708,Hackney 033C,0.48,0.999916436,1.548435078,1.548305684
24612,1,236,3810,E01033708,Hackney 033C,0.5,1.036942551,1.5862316,1.644831042
24613,1,236,3811,E01033708,Hackney 033C,0.43,0.995825784,1.567923071,1.561378221
24614,1,236,3812,E01033708,Hackney 033C,0.59,0.940182354,1.581422289,1.48682533
24615,1,236,3816,E01033708,Hackney 033C,0.56,0.923806362,1.575232852,1.455296117
24616,1,236,3817,E01033708,Hackney 033C,0.49,1.0349972,1.531267355,1.584857425
24617,1,236,3818,E01033708,Hackney 033C,0.43,1.118495419,1.527727553,1.70875627
24618,1,236,3819,E01033708,Hackney 033C,0.52,1.046855955,1.562801502,1.636361601
24619,1,236,3821,E01033708,Hackney 033C,0.54,1.087237955,1.557593853,1.693457438
24620,1,236,3822,E01033708,Hackney 033C,0.49,0.773874588,1.521085107,1.177129111
24621,1,236,3823,E01033708,Hackney 033C,0.38,0.795815706,1.489314027,1.185219493
24622,1,236,3824,E01033708,Hackney 033C,0.44,0.779907578,1.518028391,1.183921845
24623,1,236,3825,E01033708,Hackney 033C,0.52,0.841367291,1.51762754,1.276882172
24624,1,236,3826,E01033708,Hackney 033C,0.4,1.029854773,1.521147252,1.566560758
24625,1,236,3827,E01033708,Hackney 033C,0.52,0.820805528,1.511699751,1.240811513
24626,1,236,3828,E01033708,Hackney 033C,0.51,0.824479654,1.496859475,1.234130182
24627,1,236,3829,E01033708,Hackney 033C,0.48,0.860997382,1.527300742,1.315001941
24628,1,236,3830,E01033708,Hackney 033C,0.41,1.000914215,1.534312901,1.535715593
24629,1,236,3831,E01033708,Hackney 033C,0.52,1.052178287,1.485784192,1.563309866
24630,1,236,3832,E01033708,Hackney 033C,0.51,1.140598768,1.525441279,1.739916443
24631,1,236,3833,E01033708,Hackney 033C,0.49,1.17593635,1.514614889,1.781079559
24632,1,236,3834,E01033708,Hackney 033C,0.53,1.233058828,1.514312385,1.867153922
24633,1,236,3835,E01033708,Hackney 033C,0.56,1.258233157,1.512651701,1.903268525
24634,1,236,3836,E01033708,Hackney 033C,0.51,1.133263639,1.491022755,1.689721874
24635,1,236,3839,E01033708,Hackney 033C,0.57,0.934488372,1.503283821,1.404801249
24636,1,236,3840,E01033708,Hackney 033C,0.49,1.152415593,1.527534199,1.760354231
24637,1,236,3842,E01033708,Hackney 033C,0.57,1.316000317,1.518543745,1.998404049
24638,1,236,3843,E01033708,Hackney 033C,0.53,1.400704839,1.516328158,2.123991889
24639,1,236,3844,E01033708,Hackney 033C,0.37,1.550142951,1.518418258,2.35376536
24640,1,236,3851,E01033708,Hackney 033C,0.54,1.750230232,1.532045111,2.681738087
24641,1,236,3852,E01033708,Hackney 033C,0.49,1.953026992,1.530098088,2.988322867
24642,1,236,3853,E01033708,Hackney 033C,0.42,1.584489858,1.541742744,2.443632798
24643,1,236,3854,E01033708,Hackney 033C,0.53,1.786982124,1.532399376,2.738075525
24644,1,236,3855,E01033708,Hackney 033C,0.51,1.741310147,1.53055965,2.665179049
24645,1,236,3856,E01033708,Hackney 033C,0.49,1.759682745,1.521801026,2.677887007
24646,1,236,3857,E01033708,Hackney 033C,0.37,1.933767447,1.518424719,2.936280293
24647,1,236,3858,E01033708,Hackney 033C,0.53,1.852999821,1.512335442,2.802316334
24648,1,236,3865,E01033708,Hackney 033C,0.5,1.972453368,1.503405088,2.965396429
24649,1,236,3866,E01033708,Hackney 033C,0.52,2.030337692,1.509683761,3.065420511
24650,1,236,4411,E01033708,Hackney 033C,0.53,0.8398206,1.536746295,1.290591195
24651,1,236,4414,E01033708,Hackney 033C,0.5,0.930553098,1.572507125,1.463191652
24652,1,236,4415,E01033708,Hackney 033C,0.41,0.806573109,1.574568696,1.270004769
24653,1,236,4417,E01033708,Hackney 033C,0.52,0.837867887,1.520252092,1.273770408
24654,1,236,4418,E01033708,Hackney 033C,0.51,0.810584376,1.529488905,1.23977981
24655,1,236,4419,E01033708,Hackney 033C,0.5,0.843968307,1.520366303,1.283140974
24656,1,236,4421,E01033708,Hackney 033C,0.43,0.789844849,1.528505919,1.207282527
24657,1,236,4422,E01033708,Hackney 033C,0.43,0.838935358,1.524715707,1.279137918
24658,1,236,4424,E01033708,Hackney 033C,0.48,0.808041692,1.544210074,1.247786122
24659,1,236,4425,E01033708,Hackney 033C,0.39,0.742666278,1.515100261,1.125213871
24660,1,236,4426,E01033708,Hackney 033C,0.45,0.772232527,1.520629581,1.174279624
24661,1,236,4427,E01033708,Hackney 033C,0.48,0.768860256,1.543859162,1.18701195
24662,1,236,4428,E01033708,Hackney 033C,0.47,0.796654522,1.514717146,1.206706263
24663,1,236,19936,E01033708,Hackney 033C,0.58,1.100337842,1.701093435,1.871719738
24664,1,236,19937,E01033708,Hackney 033C,0.58,1.00780679,1.726996676,1.739965537
24665,1,236,20061,E01033708,Hackney 033C,0.55,1.037092421,1.708512518,1.771241531
24666,1,236,20065,E01033708,Hackney 033C,0.54,1.84588258,1.662959102,3.069540892
24667,1,236,20066,E01033708,Hackney 033C,0.5,1.847435042,1.660879557,3.068367094
24668,1,236,20067,E01033708,Hackney 033C,0.52,1.462594542,1.669808935,2.442253434
24669,1,236,20068,E01033708,Hackney 033C,0.53,1.908563388,1.648310706,3.146911008
24670,1,236,20069,E01033708,Hackney 033C,0.45,1.283491867,1.68904013,2.167951654
24671,1,236,20070,E01033708,Hackney 033C,0.5,2.450403682,1.653354581,4.050761535
24672,1,236,20071,E01033708,Hackney 033C,0.45,2.985343682,1.659500934,4.954005162
24673,1,236,20072,E01033708,Hackney 033C,0.49,3.193960323,1.658486574,5.29699406
24674,1,236,20073,E01033708,Hackney 033C,0.46,2.893506606,1.66458569,4.816373749
24675,1,236,20074,E01033708,Hackney 033C,0.31,2.321955503,1.644803983,3.818878441
24676,1,236,20075,E01033708,Hackney 033C,0.57,3.018604146,1.641574034,4.955262184
24677,1,236,20076,E01033708,Hackney 033C,0.58,2.234646233,1.652134906,3.692122875
24678,1,236,20077,E01033708,Hackney 033C,0.58,2.919966715,1.64706586,4.809377489
24679,1,236,20078,E01033708,Hackney 033C,0.64,2.541215351,1.652581489,4.199565448
24680,1,236,20079,E01033708,Hackney 033C,0.61,2.086774741,1.666492539,3.477594538
24681,1,236,20080,E01033708,Hackney 033C,0.55,1.957816855,1.66614758,3.262011814
24682,1,236,20081,E01033708,Hackney 033C,0.56,2.125829168,1.658898281,3.526534353
24683,1,236,20082,E01033708,Hackney 033C,0.41,1.624080923,1.674656426,2.719917374
24684,1,236,20083,E01033708,Hackney 033C,0.41,1.497183476,1.680095368,2.515411022
24685,1,236,20084,E01033708,Hackney 033C,0.44,1.877332642,1.666274963,3.128161435
24686,1,236,20085,E01033708,Hackney 033C,0.45,3.374758532,1.656335053,5.588597747
24687,1,236,20086,E01033708,Hackney 033C,0.55,2.79859014,1.674363589,4.685581883
24688,1,236,20087,E01033708,Hackney 033C,0.43,2.464498227,1.649419641,4.064536643
24689,1,236,20090,E01033708,Hackney 033C,0.45,3.442207088,1.661293287,5.718096944
24690,1,236,20183,E01033708,Hackney 033C,0.47,1.7566726,1.655347668,2.908147636
24691,1,236,20184,E01033708,Hackney 033C,0.51,3.440733314,1.642782868,5.651982253
24692,1,236,20185,E01033708,Hackney 033C,0.54,3.202275462,1.639608809,5.25082233
24693,1,236,20186,E01033708,Hackney 033C,0.49,2.952030496,1.650146562,4.872151102
24694,1,236,20187,E01033708,Hackney 033C,0.42,3.969970446,1.635845929,6.493865149
24695,1,236,20188,E01033708,Hackney 033C,0.52,3.609305021,1.644297876,5.934616058
24696,1,236,20189,E01033708,Hackney 033C,0.53,3.702564551,1.649967114,6.108592931
24697,1,236,20190,E01033708,Hackney 033C,0.47,2.776952411,1.662552204,4.616316238
24698,1,236,24446,E01033708,Hackney 033C,0.41,2.577977016,1.654435854,4.265255974
24699,1,236,24447,E01033708,Hackney 033C,0.44,1.495859464,1.691300651,2.529747653
24700,1,236,24448,E01033708,Hackney 033C,0.57,3.08787398,1.664358078,5.139329983
24701,1,236,24584,E01033708,Hackney 033C,0.3,3.115091466,1.65376172,5.151619022
24702,1,236,24588,E01033708,Hackney 033C,0.28,2.306296728,1.654445355,3.815641911
24703,1,236,24589,E01033708,Hackney 033C,0.48,3.497061619,1.635223872,5.719189856
24704,1,237,792,E01033709,Hackney 032B,0.51,0.473414599,1.762037312,0.834174188
24705,1,237,796,E01033709,Hackney 032B,0.38,0.45422803,1.806225006,0.820438026
24706,1,237,1166,E01033709,Hackney 032B,0.5,0.636691164,1.802098933,1.147380724
24707,1,237,1184,E01033709,Hackney 032B,0.49,0.582058902,1.79182211,1.04294601
24708,1,237,19773,E01033709,Hackney 032B,0.49,0.424510241,1.735159835,0.737161881
24709,1,237,19774,E01033709,Hackney 032B,0.52,0.460871911,1.69199436,0.779792674
24710,1,237,19775,E01033709,Hackney 032B,0.53,0.374255814,1.666698737,0.623771692
24711,1,237,19776,E01033709,Hackney 032B,0.53,0.378967593,1.714464945,0.649726653
24712,1,237,19777,E01033709,Hackney 032B,0.45,0.413297605,1.643216963,0.679141928
24713,1,237,19778,E01033709,Hackney 032B,0.51,0.417422212,1.668352522,0.696482178
24714,1,237,19779,E01033709,Hackney 032B,0.41,0.429914737,1.599067855,0.687654928
24715,1,237,19781,E01033709,Hackney 032B,0.3,0.51780267,1.749469934,0.905880203
24716,1,237,19783,E01033709,Hackney 032B,0.52,0.444874771,1.714438293,0.762710342
24717,1,237,19784,E01033709,Hackney 032B,0.6,0.453449031,1.702994603,0.772221253
24718,1,237,19788,E01033709,Hackney 032B,0.52,0.570057317,1.778959401,1.01390262
24719,1,237,19920,E01033709,Hackney 032B,0.5,0.506982714,1.78551691,0.905226209
24720,1,237,19921,E01033709,Hackney 032B,0.56,0.488309689,1.759406308,0.859135147
24721,1,237,19924,E01033709,Hackney 032B,0.6,0.40700952,1.694910792,0.689844828
24722,1,237,19925,E01033709,Hackney 032B,0.51,0.390167712,1.714635124,0.668995264
24723,1,237,19926,E01033709,Hackney 032B,0.57,0.471836654,1.764598956,0.832602467
24724,1,237,19927,E01033709,Hackney 032B,0.53,0.396553738,1.691183701,0.670645218
24725,1,237,24430,E01033709,Hackney 032B,0.53,0.491346853,1.763651707,0.866564716
24726,1,237,24560,E01033709,Hackney 032B,0.45,0.371844763,1.684593934,0.626407432
24727,1,237,24571,E01033709,Hackney 032B,0.56,0.394775495,1.655866307,0.653695441
24728,1,237,24572,E01033709,Hackney 032B,0.55,0.394600489,1.714714309,0.676627106
24729,1,238,1161,E01033711,Hackney 032C,0.51,0.630729629,1.772171568,1.117761117
24730,1,238,1162,E01033711,Hackney 032C,0.51,0.643291321,1.785922351,1.148868348
24731,1,238,1166,E01033711,Hackney 032C,0.5,0.636691164,1.802098933,1.147380724
24732,1,238,1171,E01033711,Hackney 032C,0.38,0.640663616,1.797603637,1.151659246
24733,1,238,1172,E01033711,Hackney 032C,0.46,0.612811298,1.782347822,1.092242882
24734,1,238,1175,E01033711,Hackney 032C,0.53,0.710543147,1.662595599,1.181345908
24735,1,238,1176,E01033711,Hackney 032C,0.54,0.562603018,1.666373822,0.937506942
24736,1,238,1177,E01033711,Hackney 032C,0.54,0.561169205,1.647774193,0.924680133
24737,1,238,1178,E01033711,Hackney 032C,0.5,0.538661286,1.669155901,0.899109664
24738,1,238,1179,E01033711,Hackney 032C,0.55,0.505294294,1.670707275,0.844198853
24739,1,238,1180,E01033711,Hackney 032C,0.51,0.710488579,1.742266695,1.237605778
24740,1,238,1181,E01033711,Hackney 032C,0.44,0.589505042,1.694953159,0.999183433
24741,1,238,1182,E01033711,Hackney 032C,0.49,0.55775298,1.754016727,0.978308056
24742,1,238,1183,E01033711,Hackney 032C,0.52,0.511532457,1.706844922,0.873106577
24743,1,238,1184,E01033711,Hackney 032C,0.49,0.582058902,1.79182211,1.04294601
24744,1,238,1185,E01033711,Hackney 032C,0.5,0.662768599,1.740766536,1.153460895
24745,1,238,1186,E01033711,Hackney 032C,0.5,0.584844283,1.756123574,1.027058832
24746,1,238,1189,E01033711,Hackney 032C,0.5,0.61741585,1.674148726,1.033645958
24747,1,238,1192,E01033711,Hackney 032C,0.58,0.510127752,1.666525227,0.850140768
24748,1,238,1194,E01033711,Hackney 032C,0.46,0.789651516,1.653535891,1.305717122
24749,1,238,1619,E01033711,Hackney 032C,0.55,1.132315779,1.685746387,1.908797653
24750,1,238,1625,E01033711,Hackney 032C,0.6,1.099758874,1.677425681,1.844766269
24751,1,238,1626,E01033711,Hackney 032C,0.53,1.050965086,1.697733671,1.784187513
24752,1,238,1627,E01033711,Hackney 032C,0.59,1.059674726,1.686289158,1.786918001
24753,1,238,1628,E01033711,Hackney 032C,0.49,1.110307191,1.663049737,1.84659083
24754,1,238,1629,E01033711,Hackney 032C,0.54,1.033354872,1.712428252,1.769260332
24755,1,238,1630,E01033711,Hackney 032C,0.59,1.044645313,1.688613807,1.764031055
24756,1,238,1631,E01033711,Hackney 032C,0.57,0.929812261,1.664560568,1.547728825
24757,1,238,1632,E01033711,Hackney 032C,0.38,1.014648414,1.637013191,1.660992839
24758,1,238,1637,E01033711,Hackney 032C,0.44,0.833728232,1.728725846,1.441298681
24759,1,238,1638,E01033711,Hackney 032C,0.47,0.838446401,1.706222123,1.430251722
24760,1,238,1645,E01033711,Hackney 032C,0.55,1.017858704,1.665161078,1.694898697
24761,1,238,1646,E01033711,Hackney 032C,0.54,1.046678028,1.696413829,1.775599082
24762,1,238,19776,E01033711,Hackney 032C,0.53,0.378967593,1.714464945,0.649726653
24763,1,238,19780,E01033711,Hackney 032C,0.57,0.459589604,1.756692956,0.807357819
24764,1,238,19781,E01033711,Hackney 032C,0.3,0.51780267,1.749469934,0.905880203
24765,1,238,19782,E01033711,Hackney 032C,0.34,0.480944358,1.733974455,0.833945231
24766,1,238,19783,E01033711,Hackney 032C,0.52,0.444874771,1.714438293,0.762710342
24767,1,238,19784,E01033711,Hackney 032C,0.6,0.453449031,1.702994603,0.772221253
