FID,Rail30,Rail25,Rail19,Rail16,Rail13,Road30,Road25,Road19,Road16,Road13,River30,River25,River19,River16,River13,Aviat30,RailF30,RailP30,ShipCom30,ShipPass30,ShipSmal30,RdCarD30,RdCarE30,RdCarP30,RdHGVA30,RdHGVR30,RdLGVD30,RdLGVE30,RdLGVP30,RdMoto30,RdCoach30,RdPHVD30,RdPHVE30,RdPHVP30,RdTaxi30,RdLTBus30,Aviat25,RailF25,RailP25,ShipCom25,ShipPass25,ShipSmal25,RdCarD25,RdCarE25,RdCarP25,RdHGVA25,RdHGVR25,RdLGVD25,RdLGVE25,RdLGVP25,RdMoto25,RdCoach25,RdPHVD25,RdPHVE25,RdPHVP25,RdTaxi25,RdLTBus25,Aviat19,RailF19,RailP19,ShipCom19,ShipPass19,ShipSmal19,RdCarD19,RdCarE19,RdCarP19,RdHGVA19,RdHGVR19,RdLGVD19,RdLGVE19,RdLGVP19,RdMoto19,RdCoach19,RdPHVD19,RdPHVE19,RdPHVP19,RdTaxi19,RdLTBus19,Aviat16,RailF16,RailP16,ShipCom16,ShipPass16,ShipSmal16,RdCarD16,RdCarE16,RdCarP16,RdHGVA16,RdHGVR16,RdLGVD16,RdLGVE16,RdLGVP16,RdMoto16,RdCoach16,RdTaxi16,RdLTBus16,Aviat13,RailF13,RailP13,ShipCom13,ShipPass13,ShipSmal13,RdCarD13,RdCarE13,RdCarP13,RdHGVA13,RdHGVR13,RdLGVD13,RdLGVE13,RdLGVP13,RdMoto13,RdCoach13,RdTaxi13,RdLTBus13,Shape_Area
26,0,0,0,0,0,3146.914266,4667.838417,6360.297234,8226.919536,8861.676267,0,0,0,0,0,0,0,0,0,0,0,239.0910606,0,891.501948,85.80403859,337.7984838,459.9364572,0,13.9015634,92.86707875,582.8789583,27.33639753,0,50.32749922,199.5693408,165.90144,0,0,0,0,0,0,513.7463595,0,1360.869374,100.2719216,380.799029,645.8431482,0,13.92592895,103.3192215,622.3833346,76.47265871,0,116.4638754,335.0889034,398.6546623,0,0,0,0,0,0,977.3942362,0,1436.672923,106.8281304,395.9302603,746.2407416,0,10.58339002,100.2160107,689.815854,153.7224513,0,213.3717394,537.023186,992.4983111,0,0,0,0,0,0,1277.896845,0,2149.477183,75.00464709,534.0679798,1043.476125,0,15.10290002,153.3315132,1069.308013,588.1005761,1321.153754,0,0,0,0,0,0,1255.107258,0,2444.104425,75.50327821,532.7275565,1007.487081,0,22.54312946,168.9265434,1077.613745,576.0481107,1701.61514,0.999802645
27,0,0,0,0,0,4243.088456,6056.414898,7832.918931,9841.613289,10173.79458,0,0,0,0,0,0,0,0,0,0,0,226.5544257,0,862.8103384,160.7544561,600.8527676,664.2288943,0,20.18626074,111.9979832,837.0533279,41.93216625,0,78.78774132,501.7727835,136.1573106,0,0,0,0,0,0,485.6255079,0,1310.826464,181.9332352,655.3474516,942.6178189,0,20.43321989,123.405632,900.160916,110.3404472,0,171.4390438,827.1044775,327.1806843,0,0,0,0,0,0,892.4564381,0,1351.020246,176.2744926,644.9453956,989.4268934,0,14.07840779,114.3844631,979.8846307,201.9988537,0,286.2028913,1385.618622,796.627597,0,0,0,0,0,0,1365.247637,0,2289.20313,75.52420769,736.5324016,1284.875476,0,18.58100013,233.3938964,1467.671023,1125.468843,1245.115673,0,0,0,0,0,0,1343.441774,0,2606.653273,75.30942005,725.7583623,1226.647723,0,27.42384747,257.6839239,1452.075009,1105.813042,1352.988205,0.469808916
28,0,0,0,0,0,2195.958444,3234.632107,4702.013228,6071.62237,6482.80292,0,0,0,0,0,0,0,0,0,0,0,121.6604601,0,468.7735747,68.91815894,222.87611,278.9691831,0,8.505702113,65.38952021,442.8021816,28.14203375,0,53.08189815,348.9125599,87.92706195,0,0,0,0,0,0,258.7078656,0,707.177718,79.97057757,250.0486638,390.6905096,0,8.501671179,72.31193387,479.1932161,75.6363309,0,117.6366634,583.4716714,211.2852859,0,0,0,0,0,0,510.4470637,0,776.2580516,87.15247408,267.7150965,509.7028001,0,7.252951252,73.6334427,562.1862296,157.401899,0,225.0397837,1024.06736,501.156076,0,0,0,0,0,0,938.555914,0,1573.307379,90.94205284,405.1725048,734.9288578,0,10.58226182,136.1984583,694.4339721,764.4150386,723.0859306,0,0,0,0,0,0,946.2430456,0,1836.453787,91.01688881,402.8485886,703.9096749,0,15.66726533,153.8867264,697.6838336,740.9143446,894.1787647,0.529985272
29,126.428543,119.7550066,119.7550066,128.700805,155.1258017,1335.836802,1727.161538,2338.377141,3201.825203,3267.081263,12.5337164,11.87052225,8.912912528,8.6813,8.13772,0,14.02378212,112.4047608,9.242118044,0.653028361,2.63857,91.54917955,0,328.9867122,74.83519208,220.4211649,259.6546756,0,7.758272702,34.2145372,225.3259113,10.25702317,0,18.07819272,17.87287404,46.88306679,0,13.91248226,105.8425243,8.680811305,0.551140943,2.63857,187.3005387,0,480.4068167,74.42277304,212.2624208,302.6275657,0,6.452058584,34.7842628,226.2454045,24.41216948,0,35.56094772,30.02840683,112.6581732,0,13.91248226,105.8425243,5.898133471,0.376209057,2.63857,359.4657869,0,510.4259381,97.6930746,274.2638075,338.1202194,0,4.765084309,34.65363846,282.0129988,49.04801157,0,65.11906261,51.05140088,271.7581183,0,14.18072904,114.5200759,5.63581,0.40692,2.63857,449.7459976,0,710.0030037,90.0544802,423.3602276,565.041821,0,8.062464516,100.6618743,452.8869304,80.78201163,321.2263916,0,11.2623017,143.8635,5.17308,0.32607,2.63857,437.3618688,0,801.4895532,87.60437339,410.1124644,537.9955284,0,11.88601094,109.5779535,440.1830679,74.62341071,356.2470323,0.742908337
30,0,0,0,0,0,148.3166091,209.7486206,274.1535684,292.1040406,302.8842692,0.03987,0.03987,0.03987,0.03987,0.03987,0,0,0,0,0,0.03987,10.19110241,0,36.54725291,9.262799804,28.05550506,26.51764584,0,0.788016406,3.581253498,21.1333935,1.249121765,0,2.153512394,2.934108487,5.902897062,0,0,0,0,0,0.03987,21.56039751,0,55.19276969,10.99023645,32.18380759,35.05867235,0,0.743493881,3.93119134,22.46295659,3.478018259,0,4.954523359,5.008123153,14.18443044,0,0,0,0,0,0.03987,37.82833406,0,52.8397172,14.03160077,40.34671783,39.43549583,0,0.551853317,3.776416268,24.95623131,7.113183221,0,9.203824707,9.267463228,34.80273068,0,0,0,0,0,0.03987,53.68432358,0,84.45722125,4.505358956,28.90134198,44.02493349,0,0.624406137,6.283088516,19.69255449,8.436720456,41.4940917,0,0,0,0,0,0.03987,52.66040807,0,96.22811638,4.29401413,27.44422987,40.32303848,0,0.884981934,6.866923172,18.85136643,7.037058065,48.29413264,0.06846937
31,0,0,0,0,0,1091.088074,1499.934365,1847.288277,2217.503968,2326.482989,114.3640225,104.4595106,88.42699509,75.67088,62.9203,0,0,0,67.34634158,44.64812097,2.36956,58.8342074,0,207.1201495,105.2082544,286.8308392,195.3832076,0,5.806926217,27.46105142,141.0304792,10.9304556,0,18.88859342,33.03628764,0.557622358,0,0,0,64.40796165,37.68198896,2.36956,124.572993,0,313.7867533,126.3978008,333.2172834,276.4706701,0,5.864008877,30.38946391,162.4751461,29.2875869,0,41.82344821,54.30926559,1.339944684,0,0,0,60.33570791,25.72172717,2.36956,233.4113775,0,328.8891238,141.6263409,370.8793948,318.5932421,0,4.487538398,29.68484733,194.5199198,60.59595516,0,79.71398146,81.89345668,2.993099265,0,0,0,45.47986,27.82146,2.36956,315.7614707,0,496.0796942,62.86760339,222.311757,473.7570437,0,6.768071595,90.32611792,247.1741418,236.8815746,65.57649296,0,0,0,38.25672,22.29402,2.36956,320.2876101,0,583.7800505,63.04679164,221.1070042,448.8525278,0,9.923645567,102.1096098,247.126577,235.8202123,94.42895981,0.188406451
32,0,0,0,0,0,2.755365944,3.923827759,6.633882033,6.827906498,7.222918143,0,0,0,0,0,0,0,0,0,0,0,0.131688303,0,0.460458788,0.095996874,0.594704226,0.54484979,0,0.014490336,0.175820457,0.353283152,0.051094508,0,0.07550397,0.257475539,0,0,0,0,0,0,0,0.298320594,0,0.717856518,0.109467372,0.702399433,0.752945034,0,0.014615672,0.204774208,0.378450302,0.143169629,0,0.168375408,0.433453589,0,0,0,0,0,0,0,0.81078014,0,0.987738375,0.143820032,0.953454244,0.987897039,0,0.016380471,0.269192378,0.583692944,0.374928962,0,0.533283013,0.972714436,0,0,0,0,0,0,0,1.274087717,0,1.617172351,0.078040163,0.788389834,1.043463574,0,0.015006169,0.246520545,0.892688689,0.872537457,0,0,0,0,0,0,0,1.142810882,0,2.181119431,0.078185713,0.79157394,1.002263973,0,0.022454943,0.278105405,0.890960818,0.835443038,0,0.004244474
33,0,0,0,0,0,369.945857,557.8536959,690.2987647,828.9448245,873.1842969,0,0,0,0,0,0,0,0,0,0,0,13.71465693,0,55.06369585,6.23237271,49.84848696,77.40830016,0,2.116108566,21.69962275,45.39631582,6.595464281,0,11.16957517,43.26329461,37.43796321,0,0,0,0,0,0,31.29700889,0,85.71843984,7.510015455,62.32574336,109.8951294,0,2.191345106,25.11880383,47.45476147,17.89973089,0,24.16424334,68.70925254,75.56922183,0,0,0,0,0,0,64.40798354,0,84.26513808,7.086990171,60.44061389,112.2401356,0,1.869950547,23.83563486,40.99905641,34.39717491,0,52.06936854,83.99187025,124.6948479,0,0,0,0,0,0,101.8864777,0,135.0792913,3.674980099,64.74067785,148.7961519,0,2.142516782,40.1279216,12.15155434,136.2407878,184.104465,0,0,0,0,0,0,89.2919438,0,176.8451992,3.592199181,62.3068366,137.6980924,0,3.082706333,44.29968427,11.97339579,124.5300999,219.5641395,0.064722479
34,0,0,0,0,0,1.481375787,2.38896498,3.228231973,2.987138647,2.968084782,0,0,0,0,0,0,0,0,0,0,0,0.059849055,0,0.224648245,0,0,0.409127408,0,0.011147796,0.178673378,0,0.038667225,0,0.06185198,0.497410699,0,0,0,0,0,0,0,0.141618586,0,0.363124688,0,0,0.57944618,0,0.011515785,0.212906409,0,0.112323757,0,0.143083819,0.824945757,0,0,0,0,0,0,0,0.272747936,0,0.331998499,0,0,0.547790869,0,0.009081533,0.2017263,0,0.21961446,0,0.312100952,1.333171424,0,0,0,0,0,0,0,0.584761243,0,0.704511267,0.054392829,0.324898084,0.377928491,0,0.005370883,0.028052661,0,0.907223189,0,0,0,0,0,0,0,0.497105571,0,0.903048306,0.051605383,0.306141717,0.344181333,0,0.00763687,0.029785274,0,0.828580327,0,6.6797E-05
35,0.294060449,0.291726636,0.291726636,0.398796998,0.296460824,90.9234412,125.5330268,155.9196772,127.3170387,133.6780928,0,0,0,0,0,0,0.294060449,0,0,0,0,1.112683056,0,4.286384434,1.114474363,9.690622566,11.03734326,0,0.301643293,3.526124056,36.15168769,0.723089989,0,1.201931553,7.225513921,14.55194302,0,0.291726636,0,0,0,0,2.564422589,0,6.747624574,1.214951318,11.00556842,15.2433214,0,0.303794598,4.147856922,38.21565696,2.004177042,0,2.655317364,12.05696924,29.37336639,0,0.291726636,0,0,0,0,4.669044772,0,5.830350734,0.983462852,9.21321668,9.851697792,0,0.163494551,3.913470769,41.13637324,4.347356305,0,6.423565806,20.83192353,48.55572013,0,0.398796998,0,0,0,0,11.8321017,0,15.43719353,0.669962035,6.244705843,14.8067578,0,0.212938629,3.005047811,18.76679008,16.7904013,39.55114,0,0.263802444,0.03265838,0,0,0,10.77588202,0,20.8690556,0.644871023,6.083929627,13.39602635,0,0.29977211,3.444921101,16.53384611,15.75814754,45.87164131,0.010890523
36,0,0,0,0,0,3253.351175,4655.179589,6705.748494,6723.177198,7120.312213,0,0,0,0,0,0,0,0,0,0,0,159.4313822,0,578.9576371,107.8460981,296.202463,524.9044954,0,15.57745538,96.04441401,737.4491115,38.63412189,0,68.52786062,486.8160746,142.960061,0,0,0,0,0,0,333.267818,0,866.6979336,119.3972057,316.9218622,716.0020838,0,15.16602705,104.0813831,781.5307915,102.2659831,0,150.2068368,806.1142372,343.5274272,0,0,0,0,0,0,685.420252,0,1006.953908,126.8114852,338.4143956,846.9578912,0,11.85953298,105.3332391,940.3924821,209.8725813,0,286.8508019,1348.578807,798.3031172,0,0,0,0,0,0,748.2788191,0,1190.09963,82.46901688,409.8151375,841.882353,0,12.03074229,100.1078629,1519.150456,608.7233598,1210.619821,0,0,0,0,0,0,760.2417339,0,1402.625725,83.20610937,410.7963719,801.6168385,0,17.72594603,113.7677669,1525.002726,607.9818194,1397.347176,0.184939143
37,0,0,0,0,0,2844.000021,4280.893102,6396.728487,7466.274912,7849.132829,0,0,0,0,0,0,0,0,0,0,0,114.5204409,0,437.0631356,45.89804183,395.5882023,512.5011907,0,13.95928361,222.9632609,257.2822314,40.9348561,0,66.45400641,624.3945638,112.4408071,0,0,0,0,0,0,256.9142507,0,669.222007,54.28844227,480.4717873,732.7650534,0,14.55442433,261.1365663,280.8217744,117.5438745,0,151.859549,1034.351523,226.9638507,0,0,0,0,0,0,595.5613038,0,744.6247133,62.26097626,586.28337,860.0260943,0,14.28634604,293.5257394,293.1195568,261.1088294,0,380.2039034,1925.976572,379.751083,0,0,0,0,0,0,1177.110493,0,1553.35125,102.074868,519.3949739,1036.294047,0,14.89657219,150.241418,219.9569816,2137.612555,555.3417529,0,0,0,0,0,0,1051.535162,0,2081.448358,102.1221108,515.3246248,991.3533427,0,22.17623256,169.2228961,219.1507805,2041.872942,654.9263791,0.814853339
38,0.399582687,0.396411396,0.396411396,0.306683185,0.621791748,1550.132979,2190.724748,2822.557073,1846.09679,1962.885405,5.09818055,4.772925789,4.116527897,4.13168,3.76736,0,0.399582687,0,1.129306179,2.089384371,1.87949,50.3189681,0,185.5920989,24.04684202,192.9516671,290.6265388,0,7.846451128,76.42522442,437.4308051,18.44224178,0,28.84186202,86.86638261,150.743897,0,0.396411396,0,1.130043353,1.763392436,1.87949,114.9086043,0,290.2431708,27.4114648,228.7110904,387.3887597,0,7.630417012,89.5428497,473.5758881,52.57034314,0,65.45647474,149.0063383,304.2793468,0,0.396411396,0,1.033348275,1.203689623,1.87949,216.5744367,0,259.1177414,30.54359885,256.7397123,335.0534919,0,5.491608,91.71096297,417.6171467,103.7841124,0,143.8114548,450.4596048,511.653202,0,0.306683185,0,0.95024,1.30195,1.87949,151.9614705,0,188.7563527,3.891844189,97.41482458,197.4004956,0,2.753575242,51.51643026,204.4922444,200.9728917,746.936661,0,0.621791748,0,0.84458,1.04329,1.87949,133.6990603,0,250.0058356,3.802273942,93.35461454,180.8974741,0,3.944036416,56.64418304,196.3496059,172.2362433,871.9520774,0.241254978
39,0,0,0,0,0,8.649815375,12.2544252,24.26823614,46.68633996,47.26614933,0,0,0,0,0,0,0,0,0,0,0,0.298544075,0,1.092938828,0.233550899,3.015542681,1.793894202,0,0.048477071,0.494251654,0.42311531,0.1252885,0,0.194135944,0.930076212,0,0,0,0,0,0,0,0.660025821,0,1.6543646,0.28677126,3.847061931,2.49255505,0,0.049132298,0.568430714,0.442227895,0.327889591,0,0.404406971,1.521559071,0,0,0,0,0,0,0,2.669708737,0,3.261661349,0.320635849,4.248061319,4.513687358,0,0.074828228,1.011613875,0.619295753,1.086115753,0,1.54854538,4.91408254,0,0,0,0,0,0,0,8.440178861,0,11.05142099,1.121243418,4.769907166,6.309761656,0,0.090851265,0.62917807,0.947138937,13.3266596,0,0,0,0,0,0,0,7.382450349,0,14.43619324,1.091089825,4.598921889,5.84646389,0,0.130999234,0.696517199,0.931768488,12.15174521,0,0.0020985
40,0.116789556,0.115862654,0.115862654,0.109455006,0.15089286,4406.758154,6163.745532,6759.202595,9066.60986,9311.391057,3941.5969,3362.178821,2325.482319,2499.31348,2019.40333,89.61240663,0.116789556,0,242.4873465,3696.296354,2.8132,114.0079901,0,447.9337553,105.3754429,897.0508894,928.4629933,0,25.39637086,223.2883433,920.8434165,38.41823819,0,64.109663,440.3034355,201.5676156,89.61862604,0.115862654,0,239.7763673,3119.589254,2.8132,260.0323457,0,696.5749118,121.8335099,1076.959823,1315.50571,0,26.23996715,264.0727933,997.2328926,107.7969589,0,143.375102,747.2535539,406.8679637,88.26367926,0.115862654,0,193.23739,2129.431729,2.8132,471.536924,0,603.7108576,122.5081281,1096.935534,1023.645625,0,17.0285821,226.546311,982.8137964,186.24114,0,277.6531162,1068.410655,682.171925,313.8183651,0.109455006,0,193.23739,2303.26289,2.8132,1023.449951,0,1354.531163,132.7533092,1147.529828,1338.699864,0,19.20020944,300.1048642,1291.90947,1469.550925,988.8802752,301.7291092,0.15089286,0,170.92881,1845.66132,2.8132,928.5653305,0,1831.94593,128.4638882,1117.615395,1202.151758,0,26.81343117,344.7293343,1224.506239,1392.878803,1113.720947,0.427291472
41,0,0,0,0,0,330.5876963,475.3403186,606.6015028,676.0882934,720.9032698,96.91237297,83.86499513,61.6937581,61.45963,49.67273,0,0,0,17.87899072,78.53402225,0.49936,19.64024223,0,67.70773537,26.37951641,70.56635908,64.01325464,0,1.884616186,8.097385078,41.83583384,2.314727863,0,3.904431845,5.488717081,18.75487672,0,0,0,17.08472354,66.28091159,0.49936,42.30171868,0,104.8857426,30.65379212,79.28215517,91.17429361,0,1.916133083,9.014741846,46.95428373,6.252259352,0,8.711380591,9.126583618,45.06723417,0,0,0,15.95104319,45.24335491,0.49936,76.03286886,0,105.5453744,32.46363082,83.65599115,97.16874066,0,1.355573696,8.352296564,55.32907572,10.7416635,0,13.83679323,20.7559544,101.3635398,0,0,0,12.02358,48.93669,0.49936,94.46060168,0,148.3168638,10.88800581,55.01690008,114.4783957,0,1.62782325,12.8258859,76.7095139,19.48993945,142.2743639,0,0,0,9.9592,39.21417,0.49936,96.00026907,0,174.9885966,10.94002159,54.80995514,108.5862444,0,2.389075013,14.50980272,76.6357069,19.44656099,162.5970373,0.019266324
42,0,0,0,0,0,931.5489607,1325.945351,2213.512973,2990.562029,3176.799758,1965.602396,1693.726852,1242.005731,1258.00838,1012.19424,0,0,0,262.5935968,1700.347519,2.66128,30.27870454,0,112.094419,15.07609228,145.864894,186.5199426,0,5.048498543,50.23480185,220.3294943,11.82352915,0,18.58430182,86.14240708,49.55187558,0,0,0,256.0113072,1435.054265,2.66128,64.90265101,0,163.8590689,18.51028417,187.0553811,256.6795088,0,5.067040329,58.14091926,250.9681848,33.53676602,0,42.01069182,145.1934765,100.0213782,0,0,0,259.7763625,979.5680882,2.66128,211.3689455,0,250.7470578,27.1611218,269.7107909,357.7482366,0,5.872566628,81.12400084,334.7123377,100.8738055,0,139.3897429,264.3339287,170.4704379,0,0,0,195.81427,1059.53283,2.66128,405.6497308,0,515.0179263,27.39269253,266.3901647,423.8454231,0,6.009084035,111.1605922,586.165323,460.6731992,188.2578929,0,0,0,160.50319,849.02977,2.66128,367.1803347,0,701.1992188,27.53599691,266.1844052,403.0004097,0,8.913291622,126.4584652,587.8374676,456.0729369,232.4172314,0.247552336
43,3.126170886,3.101360006,3.101360006,11.65690529,6.455273266,4189.324231,5776.608122,7640.302801,9485.996291,9947.593826,0,0,0,0,0,0,3.126170886,0,0,0,0,213.0372554,0,814.8875669,194.9543233,608.4910437,899.8389569,0,27.42010202,91.15513747,926.8435399,26.4994025,0,50.18268536,70.63666056,265.3775573,0,3.101360006,0,0,0,0,450.6707253,0,1223.706158,224.0046175,669.0946012,1165.228103,0,25.3222534,98.37038756,982.0366895,70.56760921,0,110.2765982,119.6385028,637.691876,0,3.101360006,0,0,0,0,871.2057278,0,1314.133642,225.3618986,669.3230527,1283.337122,0,18.22915179,98.07719739,1083.157432,165.9589096,0,236.5038904,233.9763983,1441.038379,0,11.65690529,0,0,0,0,1398.77705,0,2288.93748,263.9172536,995.2766731,1231.27465,0,17.68010894,201.5888638,638.4520128,206.468751,2243.623448,0,6.455273266,0,0,0,0,1364.289587,0,2568.497383,255.3258919,958.7955721,1138.745123,0,25.25593259,219.1355721,616.6582425,186.6563371,2614.234185,0.993720024
44,0,0,0,0,0,6.916246563,9.224883697,10.41620555,4.003935612,4.027995631,0,0,0,0,0,0,0,0,0,0,0,0.262492979,0,0.975577734,0.064000365,1.38583297,1.653314371,0,0.044978959,0.337004789,1.783567414,0.079552278,0,0.125796833,0.20412787,0,0,0,0,0,0,0,0.650164394,0,1.652794074,0.066319798,1.480270971,2.270226351,0,0.045049855,0.405127224,1.816030268,0.223507598,0,0.281415842,0.333977322,0,0,0,0,0,0,0,1.252771813,0,1.506135338,0.062631036,1.37152179,1.910902251,0,0.031627433,0.382184075,2.110701083,0.51217371,0,0.718489787,0.557067231,0,0,0,0,0,0,0,0.717066787,0,0.900763459,0.124389471,0.496658813,0.76702419,0,0.011021987,0.053122815,0.681572736,0.252315354,0,0,0,0,0,0,0,0.622365766,0,1.163021659,0.121070217,0.474967701,0.709747865,0,0.01588017,0.057158804,0.643585411,0.220198038,0,0.006078517
45,0,0,0,0,0,87.56643305,125.4480995,143.871405,84.90953853,85.33025897,0,0,0,0,0,0,0,0,0,0,0,1.69800109,0,7.176389555,1.002021565,9.430359126,24.73995357,0,0.682911577,5.05478216,12.49926061,0.789974939,0,1.432978178,21.49127535,1.568525332,0,0,0,0,0,0,4.008572438,0,11.5322258,1.005783282,9.700274959,35.00432212,0,0.704335685,5.961779318,13.05612704,2.266516627,0,3.277251058,35.76481371,3.166097421,0,0,0,0,0,0,7.104995801,0,9.585808111,0.859939866,8.016187675,23.71843214,0,0.397214395,5.470039503,12.7121227,4.511671026,0,7.167789662,59.009893,5.317311099,0,0,0,0,0,0,13.70183603,0,17.14251623,2.694246846,12.68649883,12.61615935,0,0.181060051,1.77428748,3.097985117,18.32140985,2.693538738,0,0,0,0,0,0,12.27797725,0,23.01547155,2.445753531,11.39825693,10.55608044,0,0.236027442,1.993177146,2.817888709,17.25511234,3.334513623,0.035445151
46,0.057607369,0.057150168,0.057150168,0.035212686,0.135757169,3180.451317,4250.081852,4354.055152,5667.907118,5749.900427,179.289584,159.4029515,130.6417894,122.4387,98.85768,106.8944602,0.057607369,0,57.08293041,121.5443036,0.66235,124.6964449,0,509.140541,248.5870433,774.7811605,674.0462647,0,20.61088227,71.61056466,510.1175753,25.99985581,0,51.01969831,141.7425288,28.09875791,106.901879,0.057150168,0,56.15999997,102.5806015,0.66235,272.7824246,0,784.6693861,284.0263969,858.4682779,917.5581235,0,20.03315798,79.56698772,553.3712986,67.98326757,0,110.0727206,234.9867318,66.56307848,105.2856262,0.057150168,0,59.95792168,70.02151774,0.66235,439.0192603,0,676.5548726,266.0819833,805.4504191,779.7631287,0,11.18850719,67.84362577,503.5070789,128.6096511,0,184.3992579,342.104311,149.5330561,370.9914215,0.035212686,0,46.03879,75.73756,0.66235,810.7814862,0,1370.548089,109.176118,773.246629,1024.757239,0,14.83231349,110.4644327,1103.437799,187.4235684,163.239442,356.7051616,0.135757169,0,37.50495,60.69038,0.66235,780.3137077,0,1524.424461,108.7235153,762.5543678,939.3655991,0,21.01478292,119.4405655,1092.55226,185.1703027,216.3408652,0.203818886
47,0,0,0,0,0,631.3879172,859.3864135,871.843965,1169.919856,1189.509933,1459.341092,1241.2115,872.7293724,922.32333,742.29457,188.2626069,0,0,64.39498898,1394.287363,0.65874,18.59662043,0,69.03798714,20.21868618,165.6032962,128.4397476,0,3.475338861,27.51421654,130.9505829,4.713714823,0,7.417000689,34.18856743,21.23215841,188.2752359,0,0,63.80623954,1176.74652,0.65874,42.20926008,0,107.2164657,23.1874145,197.3809528,178.8537336,0,3.530459226,32.33517852,143.8916217,13.19352579,0,16.52705751,58.20323927,42.85750482,185.4817348,0,0,68.82342307,803.2472093,0.65874,69.32535957,0,83.33413307,23.01803016,196.9070033,128.3900691,0,2.112000723,25.69179847,146.0218497,20.44964541,0,28.55299391,77.28339827,70.75768323,367.7114097,0,0,52.84618,868.81841,0.65874,141.1374956,0,180.3926892,15.46852787,228.0608291,154.6914197,0,2.213633509,31.33475683,242.5064419,141.2197329,32.89432907,352.6826484,0,0,45.43022,696.20561,0.65874,121.5541271,0,233.4872981,15.37372672,226.0218367,141.8849803,0,3.163313277,33.90893638,239.500582,140.0426768,34.57245557,0.146126449
48,0,0,0,0,0,1813.837353,2502.987827,3581.872787,3722.147032,3876.709038,0,0,0,0,0,0,0,0,0,0,0,101.5826094,0,375.4927244,126.4678327,361.5033378,382.3094503,0,11.50567818,48.46544732,265.9013252,12.53460976,0,23.02796768,43.81911004,61.22725989,0,0,0,0,0,0,215.3586247,0,566.4492541,143.6679478,397.0543768,520.4847157,0,11.17829481,53.25833869,282.6188667,34.33714112,0,52.1267753,79.82078551,146.6327056,0,0,0,0,0,0,465.8772233,0,690.4862877,171.1600441,475.4628848,629.365981,0,8.933285041,60.27178374,344.5924225,86.48159196,0,120.3057096,198.4188776,330.516696,0,0,0,0,0,0,567.8194551,0,913.5314195,86.8070854,342.4732407,754.1340196,0,10.84096508,106.4382605,295.7796803,140.3574361,503.96547,0,0,0,0,0,0,564.3498743,0,1052.463706,86.21383765,337.3345076,700.6849877,0,15.58259713,118.2749861,292.8130258,128.0913735,580.9001417,0.217840869
49,0,0,0,0,0,693.6071282,998.600406,1303.261459,1316.301748,1400.236837,0,0,0,0,0,0,0,0,0,0,0,29.76231379,0,106.4888109,13.20382207,97.6801156,140.1021411,0,3.763149677,40.9859468,125.888671,10.66260124,0,16.19199117,53.76978536,55.10777947,0,0,0,0,0,0,67.35180308,0,165.387416,14.55190996,111.7244952,195.7967448,0,3.837581997,47.33914105,132.4973263,29.29615702,0,35.41415593,84.16760147,111.2360731,0,0,0,0,0,0,146.853813,0,174.5080835,17.2140643,127.7466941,206.8452694,0,3.39691388,48.94048555,127.3241663,66.93794488,0,92.59126146,107.3763975,183.5263647,0,0,0,0,0,0,211.101354,0,260.3045373,11.75677832,117.3842606,192.449337,0,2.715282215,50.41337123,116.6304708,126.701717,226.84464,0,0,0,0,0,0,184.5309975,0,342.7821001,11.21725643,112.05418,175.801795,0,3.873839427,55.15687622,111.2230715,105.8643615,297.7323598,0.407246865
50,0,0,0,0,0,4606.479342,6802.710479,9337.198807,10444.97542,10784.55473,7.22391,7.22391,7.22391,7.22391,7.22391,0,0,0,0,0,7.22391,260.6238889,0,980.847218,207.4433499,643.1980673,959.5707552,0,29.07263516,123.3207222,675.1838431,51.56429377,0,96.3457924,258.6937715,320.6150041,0,0,0,0,0,7.22391,574.8972524,0,1536.664193,236.2404936,709.8439223,1307.171645,0,28.24846613,138.0529423,706.5140844,139.5203957,0,215.5742118,441.3683084,768.6145644,0,0,0,0,0,7.22391,1108.05311,0,1653.383735,236.7687084,709.3983674,1390.924429,0,19.76686142,134.4796304,804.8147752,298.7523605,0,419.636177,751.0244157,1810.196236,0,0,0,0,0,7.22391,1642.162176,0,2729.251066,285.3317462,957.2396905,1564.613572,0,22.62978154,217.6422959,362.7116242,365.1898121,2298.203656,0,0,0,0,0,7.22391,1591.671444,0,3056.160399,268.8742752,894.1275623,1414.406295,0,31.62392159,236.7876,338.3397889,348.1339678,2604.429472,0.936055232
