FID,TARGET_FID,score_perc,accessibility,WDI,HSA
537,2,0.61,0.118956859,0.728249275,0.086630246
538,2,0.58,0.131112774,0.770324205,0.100999343
539,2,0.56,0.05570599,0.823000486,0.045846056
540,2,0.61,0.024049177,0.535762352,0.012884644
541,2,0.58,0.07511232,0.697744771,0.052409228
542,2,0.6,0.036383108,0.762654929,0.027747757
543,2,0.6,0.042702223,0.949573352,0.040548893
544,2,0.62,0.048620563,0.842446468,0.040960222
545,2,0.64,0.050598274,0.885231556,0.044791189
546,2,0.58,0.065172401,0.974043547,0.063480757
547,2,0.52,0.074737353,1.081350469,0.079639015
548,2,0.57,0.056879942,1.110391756,0.063159018
549,2,0.6,0.065437558,1.041773813,0.068171135
550,2,0.58,0.071842046,1.020060263,0.073283217
551,2,0.58,0.06371634,1.064161542,0.067804478
552,2,0.44,0.049217542,1.024456536,0.050421232
553,2,0.6,0.049592707,1.085753996,0.05384548
554,2,0.46,0.072688177,0.984719777,0.071577485
555,2,0.49,0.069761667,1.095763236,0.07644227
556,2,0.59,0.050449027,1.085753996,0.054775233
557,2,0.58,0.051303416,1.06135603,0.05445119
558,2,0.61,0.08575934,0.876085104,0.075132481
559,2,0.6,0.110966335,0.850412346,0.094367141
560,2,0.6,0.182112071,0.959660149,0.174765697
561,2,0.61,0.130323242,0.879131418,0.114571256
562,2,0.7,0.035750885,0.922492439,0.032979921
563,2,0.63,0.064414836,1.033018024,0.066541687
564,2,0.64,0.053530757,0.913482549,0.048899413
565,2,0.59,0.069624782,1.033018024,0.071923655
566,2,0.54,0.062989259,0.997987024,0.062862463
567,2,0.57,0.07109527,0.94157211,0.066941324
568,2,0.59,0.093865166,1.157266639,0.108627025
569,2,0.69,0.017409314,0.882041072,0.01535573
570,2,0.6,0.015546017,0.663299129,0.01031166
571,2,0.63,0.005889036,0.543420759,0.003200224
572,2,0.6,0.002939329,0.806723104,0.002371224
573,2,0.62,0.022439846,0.813422878,0.018253084
574,2,0.5,0.025148189,0.795981605,0.020017496
575,2,0.58,0.017991655,0.837185304,0.015062349
576,2,0.61,0.017376334,0.837185304,0.014547211
577,2,0.63,0.01912641,0.902594556,0.017263393
578,2,0.62,0.018916124,0.885489346,0.016750026
579,2,0.62,0.029394893,0.934362188,0.027465477
580,2,0.63,0.045028252,0.931383662,0.041938578
581,2,0.54,0.061917124,0.905336105,0.056055808
582,2,0.62,0.068464178,0.912476486,0.062471953
583,2,0.6,0.147611912,1.062647335,0.156859405
584,2,0.5,0.161026179,1.048146737,0.168779064
585,2,0.53,0.1013948,0.988302015,0.100193442
586,2,0.48,0.094711775,1.001733818,0.094875988
587,2,0.58,0.085075586,1.018696369,0.08666619
588,2,0.44,0.14979391,1.037385755,0.155394069
589,2,0.41,0.208426022,1.030549725,0.21479338
590,2,0.44,0.31014118,1.005943386,0.311984469
591,2,0.55,0.143827476,1.055540933,0.151815788
592,2,0.59,0.123474071,1.068082736,0.131880523
593,2,0.49,0.319684035,1.03866377,0.332044225
594,2,0.55,0.434276749,1.205882382,0.52377034
595,2,0.48,0.229378646,1.062205867,0.243647344
596,2,0.53,0.226757895,1.117879992,0.253488114
597,2,0.59,0.181226792,1.068875656,0.193708906
598,2,0.65,0.108823174,1.04781663,0.114026731
599,2,0.68,0.062161237,0.929612572,0.057785867
600,2,0.68,0.104982026,1.201636869,0.126150272
601,2,0.59,0.041610527,1.054113183,0.043862205
602,2,0.62,0.06697652,1.129370567,0.07564131
603,2,0.6,0.030083321,0.955151996,0.028734144
604,2,0.6,0.032927127,0.952153189,0.031351669
605,2,0.63,0.050993189,1.002387642,0.051114942
606,2,0.63,0.046235837,0.994871588,0.04599872
607,2,0.61,0.098933019,1.129370567,0.11173204
608,2,0.61,0.081515949,1.002387642,0.08171058
609,2,0.5,0.140053316,1.172079018,0.164153553
610,2,0.48,0.148692554,1.260098665,0.187367289
611,2,0.59,0.114339624,1.051049317,0.120176584
612,2,0.6,0.099675043,1.051880594,0.104846243
613,2,0.64,0.112437355,1.153756098,0.129725284
614,2,0.62,0.092616428,1.051880594,0.097421424
615,2,0.65,0.086217565,1.051880594,0.090690584
616,2,0.62,0.100411973,1.153756098,0.115850926
617,2,0.63,0.080705883,1.051880594,0.084892953
618,2,0.62,0.081980667,1.051880594,0.086233872
619,2,0.62,0.076341385,1.051880594,0.080302021
620,2,0.53,0.175345172,1.260098665,0.220952217
621,2,0.62,0.202188689,1.326133829,0.268129261
622,2,0.57,0.245599955,1.487553714,0.365343125
623,2,0.53,0.286975034,1.326133829,0.3805673
624,2,0.47,0.30354831,1.326133829,0.402545683
625,2,0.62,0.189910974,1.274065729,0.241959064
626,2,0.46,0.269223878,1.300099779,0.350276363
627,2,0.52,0.248535433,1.274065729,0.316650477
628,2,0.48,0.256511202,1.274065729,0.326812132
629,2,0.5,0.246848671,1.274065729,0.314501432
630,2,0.57,0.19182883,1.125917969,0.216209251
631,2,0.48,0.212883517,1.121181573,0.239867709
632,2,0.56,0.177709757,1.121181573,0.199633661
633,2,0.5,0.165375855,1.088607048,0.180029321
634,2,0.56,0.254455521,1.326133829,0.337442074
635,2,0.56,0.29923043,1.375837482,0.411900628
636,2,0.52,0.289978577,1.326133829,0.3845504
637,2,0.47,0.235387425,1.274065729,0.299899051
638,2,0.64,0.272215916,1.425541134,0.388054985
639,2,0.56,0.27601651,1.326133829,0.366034832
640,2,0.52,0.287044452,1.326133829,0.380659358
641,2,0.5,0.279134284,1.274065729,0.355635425
642,2,0.39,1.578864108,0.742343274,1.17056374
643,2,0.62,1.856002247,0.717108191,1.330954414
644,2,0.5,1.074138249,0.678179954,0.728459028
645,2,0.53,1.301495249,0.670872549,0.873137435
646,2,0.52,1.252316442,0.657662138,0.823629112
647,2,0.54,1.187566096,0.666305271,0.791264051
648,2,0.54,1.13973677,0.657071994,0.748992304
649,2,0.52,1.084026279,0.643990799,0.69810295
650,2,0.51,0.960353723,0.651248693,0.625429107
651,2,0.54,0.972692762,0.643460401,0.625889274
652,2,0.51,1.091444066,0.679392008,0.741469854
653,2,0.54,1.014652833,0.683039402,0.693093623
654,2,0.53,0.967709588,0.6780247,0.65562077
655,2,0.53,1.007195677,0.630136193,0.634670449
656,2,0.53,1.110393872,0.649226325,0.720896933
657,2,0.41,1.280197378,0.725081086,0.93083322
658,2,0.5,1.745086732,0.753583647,1.314783292
659,2,0.5,1.656978245,0.700686504,1.166366448
660,2,0.46,1.878456757,0.735099354,1.380883369
661,2,0.43,1.815359385,0.719126907,1.305471341
662,2,0.4,1.523734583,0.708434679,1.079535594
663,2,0.48,1.576679082,0.708592333,1.116835387
664,2,0.5,1.534575546,0.699753898,1.073824036
665,2,0.52,1.739419351,0.709910924,1.235115703
666,2,0.4,1.80302685,0.700257806,1.264279485
667,2,0.57,1.634736549,0.743468267,1.217528902
668,2,0.58,1.260583144,0.72045196,0.908189597
669,2,0.58,1.269641609,0.72277099,0.917660122
670,2,0.55,1.49935646,0.719850642,1.07931271
671,2,0.55,1.442787694,0.713691642,1.029073
672,2,0.49,1.055450967,0.733947363,0.774656633
673,2,0.56,0.917232868,0.737631024,0.676579419
674,2,0.42,1.150791122,0.744272652,0.856909437
675,2,0.52,1.371882628,0.776746241,1.065604675
676,2,0.58,1.815360961,0.745307699,1.353002502
677,2,0.59,1.490687465,0.720196328,1.073587639
678,2,0.5,0.756388189,0.802685529,0.607141853
679,2,0.38,0.660463037,0.854908359,0.564635371
680,2,0.52,0.935287188,0.832004142,0.778162815
681,2,0.48,0.810292687,0.873101176,0.707467498
682,2,0.62,1.098849836,0.803023239,0.882401955
683,2,0.53,1.326543946,0.809067519,1.073263619
684,2,0.49,1.555274652,0.811584198,1.262236331
685,2,0.56,1.267241853,0.897099212,1.136841668
686,2,0.52,0.753419288,0.902334926,0.678806248
687,2,0.54,0.858332998,0.898563978,0.77149352
688,2,0.41,0.71896719,0.879520637,0.632442123
689,2,0.56,1.808672092,0.536432364,0.970230246
690,2,0.45,1.534634748,0.603710145,0.926997316
691,2,0.51,1.49636117,0.660618532,0.988523919
692,2,0.56,1.382857793,0.616876813,0.853052907
693,2,0.57,1.546703879,0.509687931,0.793301855
694,2,0.48,1.430014997,0.625552417,0.894549338
695,2,0.48,1.333487349,0.625552417,0.834166235
696,2,0.54,1.336496508,0.575216833,0.769121698
697,2,0.55,1.315965077,0.67606195,0.889673917
698,2,0.54,1.303514238,0.599792449,0.782165576
699,2,0.54,1.333891234,0.64096916,0.854621897
700,2,0.6,1.220355606,0.636682852,0.776979488
701,2,0.53,1.16572216,0.674341051,0.78617792
702,2,0.37,1.213984284,0.533913547,0.646590657
703,2,0.39,1.426447139,0.733473358,1.046229661
704,2,0.58,1.118515642,0.649573768,0.726558421
705,2,0.54,1.376686911,0.648903779,0.893356132
706,2,0.47,1.390820877,0.663574831,0.923704587
707,2,0.41,1.441618333,0.671687523,0.969741198
708,2,0.38,1.357252278,0.649593514,0.881673466
709,2,0.44,1.462887487,0.664203333,0.971771209
710,2,0.55,1.074409713,0.627517897,0.674211323
711,2,0.44,1.152755256,0.633129338,0.729843172
712,2,0.52,1.162532467,0.65155019,0.757987629
713,2,0.49,1.149168256,0.652145106,0.749986294
714,2,0.49,1.313471651,0.68000098,0.893162011
715,2,0.46,0.994529252,0.641539963,0.637701582
716,2,0.49,1.257558954,0.682650007,0.858472629
717,2,0.56,1.061261099,0.672477149,0.714219654
718,2,0.51,1.058404096,0.597623854,0.632789342
719,2,0.58,0.668669356,0.676315388,0.452231375
720,2,0.59,0.834103914,0.645763459,0.538457536
721,2,0.58,0.644856747,0.660526257,0.425493873
722,2,0.55,0.830444408,0.655868313,0.544940518
723,2,0.53,0.743839562,0.70029018,0.52090354
724,2,0.56,0.860922188,0.683856112,0.588746901
725,2,0.6,0.781459938,0.680493699,0.531996289
726,2,0.59,0.965508523,0.693069868,0.66895383
727,2,0.56,1.015235056,0.683329499,0.693648753
728,2,0.64,0.981217254,0.635001569,0.623017634
729,2,0.56,0.896870266,0.626926405,0.562271652
730,2,0.49,0.949646219,0.62013208,0.58893641
731,2,0.55,0.978432924,0.641057986,0.62723224
732,2,0.57,1.007951343,0.675183485,0.680536665
733,2,0.4,0.967712102,0.713947335,0.691306766
734,2,0.55,0.992609386,0.702419607,0.697188402
735,2,0.62,1.148581683,0.706160109,0.811154967
736,2,0.53,0.327699078,0.756267813,0.247828265
737,2,0.57,0.42704888,0.712200661,0.304144494
738,2,0.59,0.303300928,0.784790064,0.238027555
739,2,0.5,0.568137627,0.70913813,0.402700936
740,2,0.6,0.417029113,0.75881396,0.316130884
741,2,0.48,0.768797959,0.727614153,0.559388276
742,2,0.53,0.589181996,0.791635793,0.466417557
743,2,0.5,0.590555565,0.846122587,0.499682403
744,2,0.56,0.681867692,0.771371914,0.525973587
745,2,0.54,1.28351234,0.528204982,0.677957612
746,2,0.61,1.652868619,0.494349185,0.821418263
747,2,0.53,0.789683414,0.549375038,0.433574943
748,2,0.53,0.91831252,0.555886263,0.510477316
749,2,0.52,0.63720144,0.52149873,0.332952886
750,2,0.53,1.290086205,0.529087223,0.682621958
751,2,0.43,0.990450504,0.531252582,0.526179387
752,2,0.53,1.196987275,0.527897482,0.631752354
753,2,0.51,0.979613592,0.585919338,0.565202427
754,2,0.55,1.054630208,0.524201683,0.55669363
755,2,0.56,1.433857082,0.538329609,0.771812031
756,2,0.6,1.360713591,0.539091306,0.733424463
757,2,0.58,1.68593981,0.536531824,0.904560361
758,2,0.58,0.666667078,0.583526109,0.389017645
759,2,0.58,0.785494456,0.635190225,0.498916289
760,2,0.58,0.981388304,0.63095798,0.619355264
761,2,0.61,0.601411351,0.538909325,0.32621421
762,2,0.61,0.649207223,0.576403411,0.374579765
763,2,0.63,0.720465928,0.593873055,0.42784714
764,2,0.57,1.009790944,0.656955012,0.663387222
765,2,0.58,1.05915895,0.666827387,0.706276195
766,2,0.56,0.975665905,0.624163004,0.608974562
767,2,0.62,0.942633762,0.666505883,0.628270948
768,2,0.6,0.938356933,0.644578734,0.604844924
769,2,0.61,0.633013573,0.608478484,0.385175139
770,2,0.61,0.562049825,0.525818617,0.295536262
771,2,0.55,0.543449863,0.681797993,0.370523026
772,2,0.58,0.924348723,0.679788438,0.627971763
773,2,0.58,0.9183987,0.650807679,0.597741382
774,2,0.54,0.989582364,0.640266564,0.633478081
775,2,0.51,0.420400895,0.717158233,0.30141598
776,2,0.5,0.232468313,0.781640914,0.181706745
777,2,0.52,0.367183827,0.728740918,0.267581879
778,2,0.54,0.292781569,0.758076868,0.221950935
779,2,0.64,0.626135025,0.452162438,0.283114739
780,2,0.65,0.526035441,0.467744029,0.246049937
781,2,0.64,0.617261739,0.459098711,0.283384069
782,2,0.63,0.66585162,0.457709524,0.304766628
783,2,0.57,0.894054994,0.449522613,0.401897937
784,2,0.62,0.479505371,0.473776827,0.227178533
785,2,0.53,0.997896362,0.475406191,0.474406108
786,2,0.57,0.963314639,0.473290954,0.455928105
787,2,0.62,0.53990154,0.48416512,0.261401494
788,2,0.61,0.499935071,0.487787717,0.243862187
789,2,0.58,0.605670335,0.474822346,0.287585809
790,2,0.55,0.731171763,0.499538962,0.365248784
791,2,0.64,0.426788354,0.486539581,0.207649427
792,2,0.65,0.415755564,0.452668612,0.188199494
793,2,0.58,0.440719838,0.440123472,0.193971145
794,2,0.54,0.978181615,0.642711136,0.628688217
795,2,0.63,0.653794579,0.693912056,0.453608424
796,2,0.57,0.433744772,0.741546401,0.321641874
797,2,0.58,0.334706158,0.768035502,0.257037332
798,2,0.55,0.978006306,0.650266824,0.635965054
799,2,0.46,1.850338774,0.732911545,1.356134206
800,2,0.61,1.428228814,0.723255905,1.032974923
801,2,0.52,1.115082925,0.744513336,0.830194109
802,2,0.56,1.372026029,0.648624123,0.88992918
803,2,0.59,1.10839468,0.6233674,0.69093711
804,2,0.53,1.242042065,0.632630524,0.785753722
805,2,0.63,0.78128903,0.648967043,0.507030832
806,2,0.61,0.734120467,0.642145765,0.471365238
807,2,0.59,0.779053548,0.662054145,0.51577563
808,2,0.61,1.041878148,0.659273687,0.686882848
809,2,0.53,1.009282361,0.733639284,0.740449189
810,2,0.53,0.354162671,0.767106929,0.271680639
811,2,0.58,0.695813133,0.673908056,0.468898188
812,2,0.56,0.987468718,0.437891894,0.432404547
813,2,0.61,0.772688403,0.499538962,0.385987963
814,2,0.52,1.075916279,0.648149344,0.69735443
815,2,0.54,1.175224687,0.711303184,0.835941062
816,2,0.52,1.133175164,0.649226325,0.735687147
817,2,0.52,0.772340396,0.865678273,0.6685983
818,2,0.53,0.848683745,0.861674948,0.731269441
819,2,0.35,1.576385937,0.709113583,1.117836679
820,2,0.49,0.802502459,0.705793974,0.5664014
821,2,0.49,0.757765503,0.709120097,0.537346747
822,2,0.55,0.710023748,0.797521365,0.566259109
823,2,0.54,0.863331081,0.516991471,0.448007334
824,2,0.52,0.732623031,0.592290796,0.434177127
825,2,0.56,0.75358812,0.614389258,0.46365522
826,2,0.62,0.533783657,0.463709225,0.247520406
827,2,0.49,0.274811977,0.761723227,0.209330666
828,3,0,0,0,0
829,4,0.55,1.590756373,1.462431494,2.328106145
830,4,0.51,1.755151334,1.535299759,2.693655227
831,4,0.51,1.604215978,1.537569751,2.466791807
832,4,0.47,1.626909809,1.556863644,2.532915175
833,4,0.48,1.057163825,1.508018456,1.594222559
834,4,0.45,0.998536439,1.497514961,1.495323257
835,4,0.49,0.955459872,1.463114841,1.397935943
836,4,0.45,1.47502199,1.552063067,2.292390371
837,4,0.43,1.912954,1.52451545,2.916327929
838,4,0.45,1.371342527,1.547100247,2.118418413
839,4,0.48,1.762151908,1.542709399,2.718251177
840,4,0.51,1.66123474,1.557474944,2.587284567
841,4,0.42,2.010486248,1.53454554,3.085306093
842,4,0.43,1.804814914,1.513273918,2.731525909
843,4,0.37,2.043282961,1.516129852,3.098004218
844,4,0.51,1.774883118,1.599716103,2.826163405
845,4,0.52,1.238731873,1.597304962,1.977752151
846,4,0.43,2.01597931,1.547102423,3.118526697
847,4,0.48,1.962325532,1.582718395,3.104988069
848,4,0.45,1.484999587,1.661782788,2.459174352
849,4,0.46,2.050236361,1.514674883,3.105152789
850,4,0.29,2.072811782,1.536617326,3.186053662
851,4,0.48,2.021905968,1.512842265,3.058839425
852,4,0.48,1.844820411,1.539498528,2.8380706
853,4,0.52,1.64801653,1.572029991,2.590731411
854,4,0.45,1.622505318,1.512785217,2.454291079
855,4,0.46,1.618422239,1.516127304,2.453360622
856,4,0.46,1.700680436,1.50916638,2.566636408
857,4,0.42,1.557440417,1.514782587,2.359183623
858,4,0.52,1.344602909,1.492235456,2.006464135
859,4,0.45,1.104599514,1.445314883,1.596494116
860,4,0.51,1.019971035,1.490197554,1.519596103
861,4,0.34,1.526748366,1.481768957,2.262288334
862,4,0.39,1.519816127,1.485592495,2.257827432
863,4,0.44,1.586403369,1.489907869,2.363594863
864,4,0.48,1.16900397,1.474449799,1.725652862
865,4,0.48,0.948053235,1.466467193,1.390315049
866,4,0.45,1.333859678,1.490498709,1.988116129
867,4,0.39,1.055572455,1.491225747,1.574096823
868,4,0.46,0.68661966,1.761901283,1.209244191
869,4,0.46,0.813054449,1.739063052,1.413952952
870,4,0.47,0.88702818,1.751500008,1.553667681
871,4,0.56,0.799548662,1.778096089,1.417677046
872,4,0.55,0.918658364,1.728788512,1.588166026
873,4,0.52,0.995761429,1.63089007,1.623365154
874,4,0.5,1.039929059,1.622741848,1.687536404
875,4,0.55,0.992412702,1.71599149,1.70297175
876,4,0.54,1.027664894,1.745326104,1.79380223
877,4,0.44,0.780639312,1.770338311,1.38199568
878,4,0.41,1.354731344,1.743114484,2.361451277
879,4,0.53,0.65417058,1.757773125,1.149883464
880,4,0.48,0.723767662,1.77887443,1.28770508
881,4,0.55,1.110060153,1.728227124,1.91332142
882,4,0.5,1.360742837,1.674509794,2.278577208
883,4,0.49,1.532173146,1.522275164,2.332389127
884,4,0.39,1.452951796,1.525932811,2.216929844
885,4,0.46,1.302779524,1.689343877,2.201621421
886,4,0.42,0.828625508,1.587461948,1.309312287
887,4,0.57,1.088063349,1.514985754,1.65094073
888,4,0.55,0.501293514,1.739336804,0.871918258
889,4,0.58,0.282173226,1.756687927,0.495690299
890,4,0.51,0.317070992,1.777663803,0.563645625
891,4,0.45,0.340127015,1.730233478,0.588499148
892,4,0.5,0.402912062,1.747852387,0.70423081
893,4,0.35,0.420016805,1.77046681,0.743625812
894,4,0.35,0.441807571,1.787354945,0.789666947
895,4,0.53,0.518657307,1.760972336,0.913341169
896,4,0.41,0.415846588,1.727453039,0.718355452
897,4,0.57,0.406034252,1.741403788,0.70762191
898,4,0.58,0.434229136,1.758154367,0.763417462
899,4,0.4,0.368379742,1.729500059,0.637112785
900,4,0.49,0.378445447,1.730266013,0.654811295
901,4,0.45,0.380959814,1.729500059,0.65887002
902,4,0.5,0.40004272,1.735803291,0.694395469
903,4,0.53,0.428532049,1.700097253,0.728546159
904,4,0.52,0.432903413,1.721098764,0.745069529
905,4,0.57,0.493554336,1.723885799,0.85083131
906,4,0.41,0.553206236,1.738325589,0.961652556
907,4,0.48,0.39681547,1.714739051,0.680434982
908,4,0.38,0.436572798,1.73061302,0.755538569
909,4,0.5,0.441521643,1.773444001,0.78301391
910,4,0.49,0.452060624,1.743417534,0.788130418
911,4,0.34,0.542112162,1.746740056,0.946929028
912,4,0.42,0.480790508,1.808012628,0.869275311
913,4,0.47,0.46936079,1.788339996,0.839376673
914,4,0.6,0.400136046,1.787119345,0.715090869
915,4,0.51,0.363871584,1.783069015,0.648808147
916,4,0.63,0.430520099,1.788637159,0.770044246
917,4,0.36,0.338666479,1.7684083,0.598900613
918,4,0.51,0.356067553,1.786922121,0.636264988
919,4,0.51,0.346960738,1.761369749,0.611126148
920,4,0.55,0.390711166,1.779999726,0.695465768
921,4,0.49,0.380619397,1.788637159,0.680789997
922,4,0.51,0.374253312,1.773536389,0.663751868
923,4,0.42,0.34725253,1.761369749,0.611640101
924,4,0.58,0.393352215,1.779999726,0.700166835
925,4,0.51,0.383769353,1.803976344,0.692310835
926,4,0.52,0.395187404,1.778064414,0.70266866
927,4,0.51,0.335969562,1.769426929,0.594473591
928,4,0.54,0.423776268,1.709061116,0.724259541
929,4,0.55,0.570190755,1.721846322,0.981780854
930,4,0.36,0.318330102,1.830793034,0.582796534
931,4,0.42,0.341347934,1.773252155,0.60529596
932,4,0.42,0.321544006,1.767042052,0.568181781
933,4,0.42,0.314816467,1.784851475,0.561900636
934,4,0.42,0.322692019,1.734540737,0.559722452
935,4,0.42,0.387346163,1.780584309,0.689702499
936,4,0.54,0.280066116,1.784035827,0.499647985
937,4,0.58,0.218378091,1.741167916,0.380232926
938,4,0.52,0.261783885,1.706055965,0.446617958
939,4,0.35,0.232065063,1.792207378,0.415908717
940,4,0.45,0.440856458,1.790196938,0.789218338
941,4,0.57,0.466057332,1.761896896,0.821199985
942,4,0.46,0.460646984,1.764959206,0.812863023
943,4,0.52,0.430356756,1.696431045,0.73007056
944,4,0.52,0.47807687,1.655613399,0.791510472
945,4,0.52,0.48361975,1.718332296,0.831017187
946,4,0.53,0.486931254,1.71629651,0.835718411
947,4,0.54,0.493336225,1.738625194,0.857725085
